learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,7.55E-4,3.140730162461599E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1608.0
2.0,0.006443,2.6802284022172294E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1608.0
3.0,0.008923,3.711885462204616E-12,3.0,0.0,0.0,0.0,0.0,?,0.0,0.2,3.0,1608.0
4.0,0.011843,4.926578452189764E-12,4.0,0.0,0.0,0.0,0.0,?,0.0,0.2,4.0,1608.0
5.0,0.013794,5.7381764054298406E-12,5.0,0.0,0.0,0.0,0.0,?,0.0,0.2,5.0,1608.0
6.0,0.015374,6.395441790421804E-12,6.0,0.0,0.0,0.0,0.0,?,0.0,0.2,6.0,1608.0
7.0,0.016248,6.759017705917359E-12,7.0,0.0,0.0,0.14285714285714285,0.0,?,0.0,0.2,7.0,1608.0
8.0,0.016995,7.06976279616356E-12,8.0,0.0,0.0,0.125,0.0,?,0.0,0.2,8.0,1608.0
9.0,0.017754,7.385499775409699E-12,9.0,0.0,0.0,0.1111111111111111,0.0,?,0.0,0.2,9.0,1608.0
10.0,0.018678,7.769875228405E-12,10.0,0.0,0.0,0.1,0.0,?,0.0,0.2,10.0,1608.0
11.0,0.020863,8.678815017143886E-12,11.0,0.0,0.0,0.18181818181818182,0.0,?,0.0,0.2,11.0,1608.0
12.0,0.021452,8.92383356889089E-12,12.0,0.0,0.0,0.25,0.0,?,0.0,0.2,12.0,1608.0
13.0,0.022032,9.16510820388794E-12,13.0,0.0,0.0,0.23076923076923078,0.0,?,0.0,0.2,13.0,1608.0
14.0,0.022602,9.402222931385042E-12,14.0,0.0,0.0,0.21428571428571427,0.0,?,0.0,0.2,14.0,1608.0
15.0,0.023197,9.649737427632016E-12,15.0,0.0,0.0,0.2,0.0,?,0.0,0.2,15.0,1608.0
16.0,0.023872,9.930531183878582E-12,16.0,0.0,0.0,0.1875,0.0,?,0.0,0.2,16.0,1608.0
17.0,0.024345,1.0127294808626176E-11,17.0,0.0,0.0,0.23529411764705882,0.0,?,0.0,0.2,17.0,1608.0
18.0,0.024807,1.0319482535123825E-11,18.0,0.0,0.0,0.2222222222222222,0.0,?,0.0,0.2,18.0,1608.0
19.0,0.025494,1.0605268180370332E-11,19.0,0.0,0.0,0.21052631578947367,0.0,?,0.0,0.2,19.0,1608.0
20.0,0.026066,1.0843214889367423E-11,20.0,0.0,0.0,0.2,0.0,?,0.0,0.2,20.0,1608.0
21.0,0.026575,1.1054954181114834E-11,21.0,0.0,0.0,0.19047619047619047,0.0,?,0.0,0.2,21.0,1608.0
22.0,0.027047,1.1251301815112433E-11,22.0,0.0,0.0,0.18181818181818182,0.0,?,0.0,0.2,22.0,1608.0
23.0,0.029304,1.2190192937850953E-11,23.0,0.0,0.0,0.17391304347826086,0.0,?,0.0,0.2,23.0,1608.0
24.0,0.02982,1.2404844164848328E-11,24.0,0.0,0.0,0.16666666666666666,0.0,?,0.0,0.2,24.0,1608.0
25.0,0.030277,1.2594951937596004E-11,25.0,0.0,0.0,0.16,0.0,?,0.0,0.2,25.0,1608.0
26.0,0.030828,1.2824162840843202E-11,26.0,0.0,0.0,0.19230769230769232,0.0,?,0.0,0.2,26.0,1608.0
27.0,0.031999,1.3311288009087247E-11,27.0,0.0,0.0,0.18518518518518517,0.0,?,0.0,0.2,27.0,1608.0
28.0,0.033058,1.375182221333186E-11,28.0,0.0,0.0,0.21428571428571427,0.0,?,0.0,0.2,28.0,1608.0
29.0,0.034124,1.4195268352826438E-11,29.0,0.0,0.0,0.2413793103448276,0.0,?,0.0,0.2,29.0,1608.0
30.0,0.035168,1.4629562695821127E-11,30.0,0.0,0.0,0.23333333333333334,0.0,?,0.0,0.2,30.0,1608.0
31.0,0.035776,1.4882485071818035E-11,31.0,0.0,0.0,0.25806451612903225,0.0,?,0.0,0.2,31.0,1608.0
32.0,0.036246,1.5078000724315644E-11,32.0,0.0,0.0,0.25,0.0,?,0.0,0.2,32.0,1608.0
33.0,0.037267,1.5502727280060452E-11,33.0,0.0,0.0,0.2727272727272727,0.0,?,0.0,0.2,33.0,1608.0
34.0,0.037756,1.5706146756807965E-11,34.0,0.0,0.0,0.2647058823529412,0.0,?,0.0,0.2,34.0,1608.0
35.0,0.038201,1.58912626405557E-11,35.0,0.0,0.0,0.2857142857142857,0.0,?,0.0,0.2,35.0,1608.0
36.0,0.038647,1.6076794515053432E-11,36.0,0.0,0.0,0.3055555555555556,0.0,?,0.0,0.2,36.0,1608.0
37.0,0.039076,1.625525454680125E-11,37.0,0.0,0.0,0.2972972972972973,0.0,?,0.0,0.2,37.0,1608.0
38.0,0.039498,1.6430802643299105E-11,38.0,0.0,0.0,0.2894736842105263,0.0,?,0.0,0.2,38.0,1608.0
39.0,0.040661,1.691459988554319E-11,39.0,0.0,0.0,0.28205128205128205,0.0,?,0.0,0.2,39.0,1608.0
40.0,0.041684,1.7340158422787985E-11,40.0,0.0,0.0,0.275,0.0,?,0.0,0.2,40.0,1608.0
41.0,0.042788,1.779941221078237E-11,41.0,0.0,0.0,0.2682926829268293,0.0,?,0.0,0.2,41.0,1608.0
42.0,0.04378,1.8212075034777323E-11,42.0,0.0,0.0,0.2619047619047619,0.0,?,0.0,0.2,42.0,1608.0
43.0,0.044754,1.861725002527237E-11,43.0,0.0,0.0,0.27906976744186046,0.0,?,0.0,0.2,43.0,1608.0
44.0,0.045689,1.9006201376517614E-11,44.0,0.0,0.0,0.2727272727272727,0.0,?,0.0,0.2,44.0,1608.0
45.0,0.046597,1.9383920977512995E-11,45.0,0.0,0.0,0.26666666666666666,0.0,?,0.0,0.2,45.0,1608.0
46.0,0.047479,1.9750824819008508E-11,46.0,0.0,0.0,0.2608695652173913,0.0,?,0.0,0.2,46.0,1608.0
47.0,0.04842,2.014227211475372E-11,47.0,0.0,0.0,0.2765957446808511,0.0,?,0.0,0.2,47.0,1608.0
48.0,0.049306,2.0510839919249212E-11,48.0,0.0,0.0,0.2916666666666667,0.0,?,0.0,0.2,48.0,1608.0
49.0,0.050149,2.0861520121494926E-11,49.0,0.0,0.0,0.2857142857142857,0.0,?,0.0,0.2,49.0,1608.0
50.0,0.050989,2.1210952351490653E-11,50.0,0.0,0.0,0.28,0.0,?,0.0,0.2,50.0,1608.0
51.0,0.051886,2.158409605423609E-11,51.0,0.0,0.0,0.27450980392156865,0.0,?,0.0,0.2,51.0,1608.0
52.0,0.053197,2.2129459927479422E-11,52.0,0.0,0.0,0.2692307692307692,0.0,?,0.0,0.2,52.0,1608.0
53.0,0.054504,2.2673159837722773E-11,53.0,0.0,0.0,0.2641509433962264,0.0,?,0.0,0.2,53.0,1608.0
54.0,0.055825,2.3222683618466054E-11,54.0,0.0,0.0,0.2777777777777778,0.0,?,0.0,0.2,54.0,1608.0
55.0,0.056959,2.3694417128960286E-11,55.0,0.0,0.0,0.2727272727272727,0.0,?,0.0,0.2,55.0,1608.0
56.0,0.057885,2.4079624563455576E-11,56.0,0.0,0.0,0.26785714285714285,0.0,?,0.0,0.2,56.0,1608.0
57.0,0.058335,2.4266820400953287E-11,57.0,0.0,0.0,0.2807017543859649,0.0,?,0.0,0.2,57.0,1608.0
58.0,0.058707,2.4421568959951394E-11,58.0,0.0,0.0,0.27586206896551724,0.0,?,0.0,0.2,58.0,1608.0
59.0,0.059077,2.4575485537449512E-11,59.0,0.0,0.0,0.2711864406779661,0.0,?,0.0,0.2,59.0,1608.0
60.0,0.059939,2.4934069563945128E-11,60.0,0.0,0.0,0.26666666666666666,0.0,?,0.0,0.2,60.0,1608.0
61.0,0.060367,2.511211360494295E-11,61.0,0.0,0.0,0.26229508196721313,0.0,?,0.0,0.2,61.0,1608.0
62.0,0.060772,2.528058985869089E-11,62.0,0.0,0.0,0.25806451612903225,0.0,?,0.0,0.2,62.0,1608.0
63.0,0.061168,2.5445322195688878E-11,63.0,0.0,0.0,0.25396825396825395,0.0,?,0.0,0.2,63.0,1608.0
64.0,0.061574,2.561421444018681E-11,64.0,0.0,0.0,0.25,0.0,?,0.0,0.2,64.0,1608.0
65.0,0.065793,2.7369279414415353E-11,65.0,0.0,0.0,0.24615384615384617,0.0,?,0.0,0.2,65.0,1608.0
66.0,0.066847,2.7807733664909993E-11,66.0,0.0,0.0,0.25757575757575757,0.0,?,0.0,0.2,66.0,1608.0
67.0,0.067729,2.8174637506405505E-11,67.0,0.0,0.0,0.2537313432835821,0.0,?,0.0,0.2,67.0,1608.0
68.0,0.068616,2.8543621301650993E-11,68.0,0.0,0.0,0.2647058823529412,0.0,?,0.0,0.2,68.0,1608.0
69.0,0.069581,2.8945052375396086E-11,69.0,0.0,0.0,0.2608695652173913,0.0,?,0.0,0.2,69.0,1608.0
70.0,0.070478,2.9318196078141524E-11,70.0,0.0,0.0,0.2571428571428571,0.0,?,0.0,0.2,70.0,1608.0
71.0,0.07148,2.973501880963643E-11,71.0,0.0,0.0,0.2535211267605634,0.0,?,0.0,0.2,71.0,1608.0
72.0,0.072374,3.010691454013188E-11,72.0,0.0,0.0,0.25,0.0,?,0.0,0.2,72.0,1608.0
73.0,0.073198,3.044969091812769E-11,73.0,0.0,0.0,0.2465753424657534,0.0,?,0.0,0.2,73.0,1608.0
74.0,0.074042,3.08007871111234E-11,74.0,0.0,0.0,0.24324324324324326,0.0,?,0.0,0.2,74.0,1608.0
75.0,0.074473,3.0980079124371206E-11,75.0,0.0,0.0,0.24,0.0,?,0.0,0.2,75.0,1608.0
76.0,0.074869,3.114481146136919E-11,76.0,0.0,0.0,0.23684210526315788,0.0,?,0.0,0.2,76.0,1608.0
77.0,0.075265,3.130954379836717E-11,77.0,0.0,0.0,0.23376623376623376,0.0,?,0.0,0.2,77.0,1608.0
78.0,0.075661,3.1474276135365156E-11,78.0,0.0,0.0,0.24358974358974358,0.0,?,0.0,0.2,78.0,1608.0
79.0,0.076047,3.1634848564863195E-11,79.0,0.0,0.0,0.24050632911392406,0.0,?,0.0,0.2,79.0,1608.0
80.0,0.076416,3.178834915161132E-11,80.0,0.0,0.0,0.2375,0.0,?,0.0,0.2,80.0,1608.0
81.0,0.07683,3.1960569322109214E-11,81.0,0.0,0.0,0.24691358024691357,0.0,?,0.0,0.2,81.0,1608.0
82.0,0.077229,3.2126549631357184E-11,82.0,0.0,0.0,0.24390243902439024,0.0,?,0.0,0.2,82.0,1608.0
83.0,0.07761,3.2285042107105246E-11,83.0,0.0,0.0,0.24096385542168675,0.0,?,0.0,0.2,83.0,1608.0
84.0,0.078002,3.244811048110325E-11,84.0,0.0,0.0,0.25,0.0,?,0.0,0.2,84.0,1608.0
85.0,0.078372,3.260202705860137E-11,85.0,0.0,0.0,0.25882352941176473,0.0,?,0.0,0.2,85.0,1608.0
86.0,0.078733,3.2752199719349535E-11,86.0,0.0,0.0,0.2558139534883721,0.0,?,0.0,0.2,86.0,1608.0
87.0,0.079085,3.289862846334775E-11,87.0,0.0,0.0,0.25287356321839083,0.0,?,0.0,0.2,87.0,1608.0
88.0,0.079456,3.305296103159586E-11,88.0,0.0,0.0,0.26136363636363635,0.0,?,0.0,0.2,88.0,1608.0
89.0,0.079842,3.32135334610939E-11,89.0,0.0,0.0,0.25842696629213485,0.0,?,0.0,0.2,89.0,1608.0
90.0,0.080272,3.339240948359171E-11,90.0,0.0,0.0,0.25555555555555554,0.0,?,0.0,0.2,90.0,1608.0
91.0,0.080688,3.356546163558959E-11,91.0,0.0,0.0,0.25274725274725274,0.0,?,0.0,0.2,91.0,1608.0
92.0,0.081083,3.3729777981837586E-11,92.0,0.0,0.0,0.25,0.0,?,0.0,0.2,92.0,1608.0
93.0,0.08153,3.391572584708531E-11,93.0,0.0,0.0,0.25806451612903225,0.0,?,0.0,0.2,93.0,1608.0
94.0,0.081939,3.408586606383323E-11,94.0,0.0,0.0,0.2553191489361702,0.0,?,0.0,0.2,94.0,1608.0
95.0,0.082336,3.425101439158121E-11,95.0,0.0,0.0,0.2631578947368421,0.0,?,0.0,0.2,95.0,1608.0
96.0,0.082735,3.441699470082918E-11,96.0,0.0,0.0,0.2604166666666667,0.0,?,0.0,0.2,96.0,1608.0
97.0,0.083127,3.458006307482719E-11,97.0,0.0,0.0,0.25773195876288657,0.0,?,0.0,0.2,97.0,1608.0
98.0,0.083529,3.4747291356325145E-11,98.0,0.0,0.0,0.25510204081632654,0.0,?,0.0,0.2,98.0,1608.0
99.0,0.083935,3.491618360082308E-11,99.0,0.0,0.0,0.25252525252525254,0.0,?,0.0,0.2,99.0,1608.0
100.0,0.084341,3.508507584532101E-11,100.0,0.0,0.0,0.25,0.0,?,0.0,0.2,100.0,1608.0
101.0,0.08475,3.525521606206893E-11,101.0,0.0,0.0,0.24752475247524752,0.0,?,0.0,0.2,101.0,1608.0
102.0,0.085139,3.541703646381695E-11,102.0,0.0,0.0,0.24509803921568626,0.0,?,0.0,0.2,102.0,1608.0
103.0,0.085574,3.559799244006474E-11,103.0,0.0,0.0,0.24271844660194175,0.0,?,0.0,0.2,103.0,1608.0
104.0,0.085959,3.5758148878812785E-11,104.0,0.0,0.0,0.2403846153846154,0.0,?,0.0,0.2,104.0,1608.0
105.0,0.086335,3.5914561400810874E-11,105.0,0.0,0.0,0.23809523809523808,0.0,?,0.0,0.2,105.0,1608.0
106.0,0.086708,3.6069725950558977E-11,106.0,0.0,0.0,0.2358490566037736,0.0,?,0.0,0.2,106.0,1608.0
107.0,0.087085,3.622655446330706E-11,107.0,0.0,0.0,0.2336448598130841,0.0,?,0.0,0.2,107.0,1608.0
108.0,0.087515,3.640543048580487E-11,108.0,0.0,0.0,0.24074074074074073,0.0,?,0.0,0.2,108.0,1608.0
109.0,0.087897,3.656433895230293E-11,109.0,0.0,0.0,0.23853211009174313,0.0,?,0.0,0.2,109.0,1608.0
110.0,0.088279,3.6723247418800986E-11,110.0,0.0,0.0,0.24545454545454545,0.0,?,0.0,0.2,110.0,1608.0
