learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,9.67E-4,3.2621332340770295E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1304.0
2.0,0.006014,2.028797235753801E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1304.0
3.0,0.00733,2.4727442198329503E-12,3.0,0.0,0.0,0.0,0.0,?,0.0,0.2,3.0,1304.0
4.0,0.008504,2.8687881098853217E-12,4.0,0.0,0.0,0.0,0.0,?,0.0,0.2,4.0,1304.0
5.0,0.009597,3.2375069955984753E-12,5.0,0.0,0.0,0.2,0.0,?,0.0,0.2,5.0,1304.0
6.0,0.011006,3.712827132807837E-12,6.0,0.0,0.0,0.19999999999999998,0.0,?,0.0,0.2,6.0,1304.0
7.0,0.012449,4.19961702492502E-12,7.0,0.0,0.0,0.29047619047619044,0.0,?,0.0,0.2,7.0,1304.0
8.0,0.013319,4.493107812272178E-12,8.0,0.0,0.0,0.34345238095238095,0.0,?,0.0,0.2,8.0,1304.0
9.0,0.015017,5.06592086619801E-12,9.0,0.0,0.0,0.34695767195767196,0.0,?,0.0,0.2,9.0,1304.0
10.0,0.01618,5.458253953191969E-12,10.0,0.0,0.0,0.3455952380952381,0.0,?,0.0,0.2,10.0,1304.0
11.0,0.017029,5.744660480154885E-12,11.0,0.0,0.0,0.34145021645021645,0.0,?,0.0,0.2,11.0,1304.0
12.0,0.018149,6.122487700647778E-12,12.0,0.0,0.0,0.3357233044733045,0.0,?,0.0,0.2,12.0,1304.0
13.0,0.018651,6.291835258404414E-12,13.0,0.0,0.0,0.32912920412920416,0.0,?,0.0,0.2,13.0,1304.0
14.0,0.019622,6.6193979647424486E-12,14.0,0.0,0.0,0.3605650302078874,0.0,?,0.0,0.2,14.0,1304.0
